inform;0.1350673
bring;0.43896871
marklogic;0.29264581
character;0.34565542
retrieval;0.21465776
record;0.21290339000000003
complex;0.09323593
estimate;0.1300648
visual;0.14468067
rank;0.17558749
meeting;0.15962499
element;0.11318856
app;0.3070487
hierarchy;0.10507213
require;0.12641993
accurately;0.58529162
nosql;0.4168486
cultural;0.1350673
node;0.17356044
triple;0.17558749
reserved;0.11705832
science;0.18083052
domain;0.29958682000000003
consideration;0.1272253
device;0.17520668
object;0.49081479
statistical;0.24773848
topmost;0.17558749
fact;0.11529221
access;0.1752308
document;0.29179277
proven;0.29264581
thriller;0.17558749
characteristic;1.4356915399999999
search;0.14188888
toplevel;0.11705832
ken;0.35117497
nickname;0.11705832
term;0.30442387
attribute;0.12076704
mechanism;0.1463229
connect;0.09241447
key;0.20289634
set;0.6384402
business;0.29264581
learn;0.12109482
column;0.11472155
store;0.24139057
call;0.20445182999999997
single;0.10580106
connected;0.11705832
appear;0.17301541
june;0.11705832
meet;0.11971874
answer;0.1350673
series;0.19957009
datum structure;0.13494910999999998
thing;0.13092529
represent;0.39932158999999995
calculation;0.19509721
country;0.35117497
principle;0.18113657
saddle;0.19509721
vertex;0.49113579
dn;0.11705832
language;0.1340941
source;0.1687131
microsoft;0.16358825
observe;0.15962499
area;0.12883631
add;0.19397932
town;0.11705832
query;0.2094417
durability;0.08958545
engineering;0.11705832
develop;0.0978116
collection;0.33661373
rfc;0.11705832
graph;1.04186152
difficulty;0.15050356
datum store;0.10974218
longer;0.1053322
accompany;0.25083927
measure;0.19713345000000002
piece;0.11971874
simpson;0.23411665
solve;0.12755463
region;0.11705832
internet;0.23411665
ietf;0.11705832
mongo;0.19509721
online store;0.15815827000000002
memory;0.21948436
distance;0.87793743
concept;0.23914059
vertical;0.15813530999999997
expectation;0.19509721
representation;0.24885057000000002
embody;0.1350673
precisely;0.58529162
schoolwork;0.1350673
datum model;0.1463229
statement;0.58414226
crossplatform;0.20657351
class;0.30056587
identify;0.22309111000000004
perform;0.16785563
nancy;0.11705832
pair;0.23992177999999997
manage;0.16566059
significance;0.1350673
documentoriented;0.30986027
form;0.10622411000000001
material;0.09691981000000001
management;0.24485611000000002
relational;0.22917534999999997
window;0.34299577
mark;0.87793743
base;0.13514874999999998
play;0.13416533
explain;0.15962499
software;0.34244322
subordinate;0.26338123
american;0.29264581
program;0.08952258
construct;0.09675411
consistency;0.23587621000000003
consist;0.10436242000000001
relation;0.59348983
number;0.3805319
problem;0.18710083
relate;0.50535558
property;0.13068255
action;0.23692331
model;0.28691874000000006
connection;0.39604111
text;0.13623167
write;0.26882257
case;0.09909587
order;0.19133778
item;0.35550507000000003
issue;0.10033571
natural;0.11985755000000001
method;0.27700793
isolation;0.08958545
heritage;0.1350673
grouping;0.08779374
explicit;0.1350673
conservation;0.1350673
system;0.62783148
field;0.16296653
install;0.11230382
animated;0.11705832
force;0.11705832
theory;0.14463288
study;0.18032228
exercise;0.1350673
phenomenon;0.15962499
foreign;0.30233495
computer;0.33324794
file;0.15641858
cartwright;0.11705832
blaze;0.19509721
kyle;0.11705832
recur;0.11705832
place;0.17558749
event;0.15050356
outcome;0.19509721
table;0.42359956000000004
include;0.25927512999999996
question;0.40520189
tabular;0.1463229
draw;0.124794
systematic;0.50167853
uniquely;0.09602441
picture;0.10917511999999999
assess;0.1350673
complete;0.08934956
entity;0.12168515
board;0.30536954
transaction;0.17095159
pertain;0.43896871
mathematical;0.1996448
voice;0.11705832
subject;0.12611146
municipality;0.11705832
british;0.17558749
arrangement;0.10874871
download;0.15815827000000002
edge;0.21472403
solution;0.15347814
function;0.33989432999999997
continuous;0.09353534999999999
raise;0.1350673
create;0.08792805
closure;0.12109482
mugurdy;0.15268477
brook;0.19509721
level;0.10369639
resource;0.18639279
author;0.16112798
tree;0.11263315
fictional;0.19509721
real;0.09562643
film;0.19509721
basis;0.29264581
establish;0.29096897
originate;0.15988889
disk;0.21948436
task;0.11705832
magnetic tape;0.10974218
follett;0.35117497
spy;0.17558749
datum;0.3826928599999999
classify;0.10328676
note;0.11971874
game;0.13416533
belong;0.32560813
mathematics;0.35412175
student;0.1350673
purpose;0.19411381
link;0.17101994999999998
storage;0.1463229
point;0.30160599
database;0.9699612000000001
total;0.21948436
mel;0.19509721
organize;0.24568535000000002
array;0.09368736
design;0.15493415000000002
define;0.09341880999999999
row;0.1999965
physical;0.10981826
mongodb;0.10328676
value;0.27081742000000003
mesh;0.1867952
process;0.15751932
specific;0.35313729000000005
datum relational;0.10482835
structure;0.19437717000000002
threedimensional;0.08928177
prioritize;0.15347814
marking;0.15268477
mean;0.09307088
opensource;0.10328676
variable;0.44873462000000003
decisionmaking;0.1350673
category;0.18951269
formally;0.10328676
user;0.13937183
